step,sim_time_s,cmd,x_m,y_m,yaw_fused,yaw_imu,left_enc,right_enc,ds,dtheta_enc
426,13.632,STOP,-0.8312346393121173,-1.0376339116496203,-2.9172667079095578,-2.9006304251379187,29.285926572429048,34.259562925330215,1.1713879406016757e-08,8.857095633522544e-08
427,13.664,STOP,-0.8312346466206894,-1.0376339133235777,-2.9164359506969624,-2.9006526814175584,29.28592656552019,34.25956328097506,7.497823657942603e-09,5.88294687262541e-08
428,13.696,STOP,-0.8312346512978858,-1.037633914398726,-2.9156474869028255,-2.9006674298379793,29.28592655468021,34.259563515032625,4.799178112691038e-09,3.9738092337040376e-08
429,13.728,STOP,-0.831234654291134,-1.0376339150891445,-2.9148988956502917,-2.9006761838815964,29.285926541456334,34.25956367113287,3.0718418848607595e-09,2.7475234143160904e-08
430,13.76,STOP,-0.8312346562067418,-1.0376339155324303,-2.914187939758029,-2.9006801500564596,29.28592652681133,34.25956377723037,1.966228726502095e-09,1.959218018177949e-08
431,13.792,RIGHT,-0.8312346574327129,-1.0376339158170016,-2.9135125435191673,-2.9006802908537006,29.285926511339575,34.25956385124003,1.2585649997731705e-09,1.451962628954857e-08
432,13.824,RIGHT,-0.83123463721968,-1.0376339119790814,-2.953952760489763,-2.9343780188997317,29.41371293554397,34.13177647009766,-2.0574166445172515e-08,-0.041470466527965405
433,13.856,RIGHT,-0.8312346043726863,-1.0376339071051932,-2.9942859062454823,-2.972693558040805,29.54149635004986,34.003991511097695,-3.320662262870644e-08,-0.04146958513491302
434,13.888,RIGHT,-0.8312345716226714,-1.0376339035828221,-3.034451245043772,-3.009612643132844,29.669289164418228,33.876197164687866,-3.293889144556292e-08,-0.04147263363570703
435,13.92,RIGHT,-0.8312345437148418,-1.037633901705042,-3.0744088492171953,-3.0455844198004187,29.797088398147256,33.74839662998528,-2.797093150153085e-08,-0.04147467940588475
436,13.952,STOP,-0.8312345156226812,-1.0376339009354043,-3.11420262036197,-3.0822519563818056,29.924889803144826,33.620593917885316,-2.810270147797153e-08,-0.04147538503846767
437,13.984,STOP,-0.8312345605154706,-1.0376339022367074,-3.1126138633841,-3.0824211465815203,29.92489187487778,33.62059393506612,4.49116457676979e-08,-3.333801604353667e-07
438,14.016,STOP,-0.831234589183491,-1.0376339031112467,-3.1110963670235416,-3.0822613333031437,29.924892964016117,33.62059417994436,2.86813564862598e-08,-1.369931471574417e-07
439,14.048,STOP,-0.8312346075268109,-1.0376339036974094,-3.109648418906802,-3.082135790781676,29.92489365256405,33.620594345009586,1.8352682914724025e-08,-8.49424776990143e-08
440,14.08,STOP,-0.8312346192662766,-1.0376339040887683,-3.108267958360314,-3.0820382255048915,29.924894085062604,33.620594458836024,1.1745987297473447e-08,-5.1709060084515335e-08
441,14.112,FORWARD,-0.8312346267794287,-1.0376339043491274,-3.1069527422536387,-3.0819630594781375,29.924894353428304,33.62059454012902,7.517661940070751e-09,-3.035519347832324e-08
442,14.144,FORWARD,-0.8394633026308024,-1.0379293649364913,-3.1057018594889176,-3.0819347314702923,30.11638228499183,33.81208235638708,0.0082339785781641,-1.870994332996695e-08
443,14.176,FORWARD,-0.8476712658489844,-1.0382338425875195,-3.1045142582025,-3.081949498715322,30.307396493662587,34.00309645638343,0.008213608636342858,-1.7633960277310624e-08
444,14.208,FORWARD,-0.8559010173494735,-1.0385484283669668,-3.103385826674806,-3.0819454280420366,30.49892587240347,34.19462577038044,0.00823576189386464,-1.0505609498162907e-08
445,14.24,FORWARD,-0.8641260970971308,-1.0388716816279293,-3.1023119418386154,-3.081908117717622,30.690354464461972,34.38605435847096,0.008231429373203942,-6.438620142810912e-10
446,14.272,FORWARD,-0.87235047760124,-1.0392033227028787,-3.1012903479662057,-3.081880047165607,30.881774568623275,34.57747445704526,0.008231064358815564,-9.065694146639464e-10
447,14.304,FORWARD,-0.8805743845764998,-1.0395429428538674,-3.100319413912846,-3.0818716638070556,31.07319123382924,34.76889112124833,0.008230916582294249,-1.6273457293454237e-10
448,14.336,FORWARD,-0.8887978632080006,-1.039890142369982,-3.0993971972241603,-3.081875094190614,31.26460529758641,34.9603051895632,0.00823080483954883,7.395516065373012e-10
449,14.368,FORWARD,-0.8970209454368087,-1.040244541869206,-3.098521174156726,-3.081876746761051,31.45601728801436,35.15171718352197,0.00823071566431436,5.729252305803522e-10
450,14.4,FORWARD,-0.905243659067609,-1.0406057813963416,-3.0976889725036307,-3.0818771516696217,31.647427629957516,35.34312752889514,0.008230644777301071,5.565682479880613e-10
451,14.432,FORWARD,-0.9134660282130759,-1.040973519028235,-3.096898389523596,-3.0818773264502033,31.838836660205587,35.534536563537365,0.008230588395141404,7.130140162778504e-10
452,14.464,FORWARD,-0.9216880739828227,-1.0413474297484402,-3.0961473610456607,-3.0818778443661876,32.03024464400025,35.72594455524677,0.008230543473337414,1.2842789921152926e-09
453,14.496,FORWARD,-0.9299098148862491,-1.041727204620088,-3.0954339241808024,-3.0818786996044425,32.221651781064686,35.91735171691565,0.008230507422766275,3.9924184699838635e-09
454,14.528,FORWARD,-0.9381312422000955,-1.0421125504422553,-3.0947560165532537,-3.0818795537667123,32.41305705407983,36.108758216694895,0.008230453115079396,1.990598359692439e-07
455,14.56,FORWARD,-0.9463524523611443,-1.0425031890886545,-3.094112410880835,-3.081879753916919,32.60446437146724,36.300164188262464,0.008230485712532022,-2.1837831359135014e-07
456,14.592,FORWARD,-0.9545733744705248,-1.0428988538843125,-3.0935007597384265,-3.081879453380336,32.79586989757148,36.491569735562706,0.008230438078196378,3.4393511754537554e-09
457,14.624,FORWARD,-0.9627940460630318,-1.043299294469227,-3.092919706564578,-3.0818789454324587,32.98727510837677,36.68297470283105,0.008230418828583268,-3.951731565142787e-08
458,14.656,FORWARD,-0.9710144954611433,-1.043704273729918,-3.0923675947607103,-3.0818783567147725,33.1786800570977,36.87437993900645,0.008230418975271063,4.664355537029722e-08
459,14.688,FORWARD,-0.9792347159767493,-1.044113563679594,-3.0918431089617284,-3.081877859799621,33.37008479529886,37.065784671050835,0.008230403610279114,-9.990238065525965e-10
460,14.72,FORWARD,-0.9874547243804386,-1.044526949230653,-3.0913448240493797,-3.081877406860216,33.56148936459415,37.25718923909588,0.00823039645281727,-2.0287070634505966e-10
461,14.752,FORWARD,-0.9956745304062765,-1.04494422572137,-3.0908714329616553,-3.0818770019720154,33.75289379910281,37.44859367349981,0.008230390681620545,-1.699342317805837e-11
462,14.784,FORWARD,-1.0038941433293358,-1.0453651987043444,-3.0904216935807867,-3.0818766466555125,33.9442981260939,37.63999800091621,0.008230386069761049,6.901249749865899e-11
463,14.816,FORWARD,-1.0121135719590666,-1.0457896834348284,-3.0899944257933556,-3.0818763401891816,34.13570236733959,37.831402242926416,0.00823038239000185,1.2405346666053753e-10
464,14.848,FORWARD,-1.020332824674969,-1.0462175043871278,-3.089588508352368,-3.08187608007692,34.32710654021095,38.02280641680436,0.008230379455109953,1.6333237828274296e-10
465,14.88,FORWARD,-1.0285519094606843,-1.0466484947957053,-3.0892028758812917,-3.0818758625656346,34.51851065856357,38.214210536335955,0.008230377114510723,1.9130539657649082e-10
466,14.912,FORWARD,-1.0367708339331634,-1.0470824962194176,-3.088836516044727,-3.0818756831391942,34.70991473344755,38.40561461251386,0.008230375247830423,2.0995792892535238e-10
467,14.944,FORWARD,-1.0449896053672925,-1.0475193581275568,-3.088488466880128,-3.0818755369462187,34.901318773675,38.5970186541015,0.008230373759024485,2.2070924097772964e-10
468,14.976,FORWARD,-1.0532082307167974,-1.0479589375064888,-3.0881578142795814,-3.081875419141776,35.09272278627307,38.78842266808541,0.008230372571512646,2.2487256422782134e-10
469,15.008000000000001,FORWARD,-1.0614267166321987,-1.0484010984857735,-3.0878436896099943,-3.081875325138643,35.2841267768453,38.979826660036416,0.008230371624249493,2.2372652734607516e-10
470,15.040000000000001,FORWARD,-1.0696450694764457,-1.048845711982742,-3.087545267460641,-3.0818752507739324,35.4755307498598,39.171230634397325,0.008230370868571348,2.1847366028441723e-10
471,15.072000000000001,FORWARD,-1.0778632953387404,-1.0492926553645874,-3.087261763508034,-3.08187519240247,35.66693470887915,39.36263459471215,0.008230370265684642,2.1020926744557928e-10
472,15.104000000000001,FORWARD,-1.0860814000469499,-1.0497418121270883,-3.086992432489347,-3.0818751469310928,35.85833865674407,39.55403854380859,0.008230369784669237,1.9983151009190623e-10
473,15.136000000000001,FORWARD,-1.0942993891788835,-1.050193071589148,-3.08673656627657,-3.081875111808191,36.04974259571935,39.74544248394325,0.008230369400863864,1.8812554370700414e-10
474,15.168000000000001,FORWARD,-1.1025172680727005,-1.0506463286023848,-3.086493492044948,-3.0818750849821934,36.24114652761075,39.936846416917376,0.008230369094608819,1.756874585539766e-10
475,15.200000000000001,FORWARD,-1.1107350418366027,-1.0511014832750494,-3.086262570529897,-3.0818750648406374,36.432550453857914,40.128250344168976,0.008230368850223362,1.6298418982354595e-10
476,15.232000000000001,FORWARD,-1.1189527153579566,-1.0515584407095908,-3.0860431943675435,-3.081875050139541,36.62395437560863,40.31965426684629,0.008230368655202784,1.5035355036468498e-10
477,15.264000000000001,FORWARD,-1.1271702933119419,-1.052017110753218,-3.085834786514582,-3.081875039930613,36.81535829377805,40.51105818586627,0.008230368499571874,1.3801576495920052e-10
478,15.296000000000001,FORWARD,-1.1353877801698016,-1.0524774077608408,-3.0856367987435873,-3.081875033491643,37.00676220909564,40.70246210196133,0.008230368375372098,1.2615530999304163e-10
479,15.328000000000001,FORWARD,-1.1436051802067568,-1.0529392503697994,-3.085448710210487,-3.081875030263897,37.19816612214302,40.89386601571656,0.008230368276256153,1.1485864670270152e-10
480,15.36,FORWARD,-1.1518224975096139,-1.0534025612858153,-3.0852700260909027,-3.0818750297986175,37.38957003338367,41.08526992759938,0.008230368197154479,1.042007151423424e-10
481,15.392,FORWARD,-1.1600397359841155,-1.0538672670796227,-3.0851002762825344,-3.0818750317136883,37.580973943187026,41.27667383798338,0.008230368134028228,9.421842237218146e-11
482,15.424,FORWARD,-1.1682568993620364,-1.0543332979937587,-3.084939014170752,-3.0818750356605187,37.77237785184744,41.468077747167186,0.008230368083650663,8.492789804748213e-11
483,15.456,FORWARD,-1.1764739912080533,-1.0548005877590174,-3.084785815454707,-3.0818750413007225,37.96378175959928,41.65948165538963,0.008230368043447053,7.636144075552919e-11
484,15.488,FORWARD,-1.1846910149264007,-1.0552690734200876,-3.0846402770314745,-3.0818750482915753,38.155185666629265,41.85088556284177,0.008230368011365743,6.85005838739614e-11
485,15.52,FORWARD,-1.1929079737673092,-1.0557386951699204,-3.084502015935528,-3.0818750562790047,38.34658957308578,42.04228946967663,0.008230367985764644,6.139261007322018e-11
486,15.552,FORWARD,-1.2011248708332523,-1.0562093961923884,-3.084370668331328,-3.081875064896927,38.53799347908688,42.23369337601682,0.008230367965337599,5.5021370059663165e-11
487,15.584,FORWARD,-1.2093417090849938,-1.0566811225128216,-3.0842458885564508,-3.081875073771416,38.72939738472657,42.42509728196063,0.008230367949045338,4.934883083934533e-11
488,15.616,FORWARD,-1.2175584913474158,-1.0571538228560216,-3.0841273482127556,-3.081875082528454,38.920801290078565,42.616501187587005,0.008230367936034962,4.45213965275128e-11
489,15.648,FORWARD,-1.2257752203152266,-1.0576274485113768,-3.0840147353040015,-3.0818750908040218,39.112205195202385,42.807905092959395,0.00823036792566852,4.033386570227333e-11
490,15.68,FORWARD,-1.2339918985583964,-1.0581019532047171,-3.083907753416515,-3.0818750982554803,39.3036091001445,42.99930899812895,0.008230367917400939,3.6906124121132726e-11
491,15.712,FORWARD,-1.2422085285274578,-1.058577292976567,-3.083806120941937,-3.0818751045731116,39.49501300494178,43.19071290313647,0.008230367910803251,3.411366446140013e-11
492,15.744,FORWARD,-1.2504251125586328,-1.0590534260664741,-3.083709570338978,-3.0818751094911194,39.68641690962329,43.382116808015304,0.008230367905547313,3.2018746930547295e-11
493,15.776,FORWARD,-1.258641652878753,-1.0595303128030997,-3.0836178474329126,-3.0818751127973725,39.87782081421206,43.5735207127921,0.008230367901359673,3.051067653242793e-11
494,15.808,FORWARD,-1.2668581516100201,-1.0600079154997866,-3.0835307107502907,-3.0818751143412917,40.069224718726275,43.76492461748823,0.008230367898022332,2.9516830541598675e-11
495,15.84,FORWARD,-1.2750746107745956,-1.0604861983553218,-3.083447930887206,-3.0818751140394647,40.26062862318028,43.95632852212091,0.008230367895363886,2.8993389188443744e-11
496,15.872,FORWARD,-1.2832910322990212,-1.060965127359637,-3.083369289909388,-3.0818751118788326,40.452032527585565,44.14773242670394,0.008230367893248679,2.884119829752682e-11
497,15.904,FORWARD,-1.291507418018468,-1.0614446702041973,-3.083294580782246,-3.081875107917156,40.64343643195126,44.33913633124823,0.008230367891564578,2.8979550677393876e-11
498,15.936,FORWARD,-1.2997237696808313,-1.0619247961968445,-3.0832236068293244,-3.0818751022808493,40.83484033628474,44.53054023576239,0.008230367890224358,2.931737007249297e-11
499,15.968,FORWARD,-1.3079400889506665,-1.0624054761808748,-3.0831561812176007,-3.0818750951602016,41.02624424059212,44.72194414025314,0.008230367889159878,2.9755495761261465e-11
500,16.0,FORWARD,-1.3161563774129659,-1.0628866824581413,-3.083092126468135,-3.081875086802224,41.21764814487844,44.91334804472562,0.008230367888314162,3.02074534149535e-11
501,16.032,FORWARD,-1.3243726365767894,-1.0633683887159853,-3.0830312739907493,-3.0818750775013757,41.40905204914803,45.10475194918365,0.008230367887643822,3.0576393094598984e-11
502,16.064,FORWARD,-1.3325888678787463,-1.0638505699578056,-3.0829734636413892,-3.081875067588548,41.60045595340462,45.29615585362999,0.008230367887112958,3.078969207475457e-11
503,16.096,FORWARD,-1.3408050726863354,-1.0643332024370935,-3.0829185433010204,-3.081875057418684,41.7918598576515,45.48755975806652,0.008230367886693308,3.0772397209005394e-11
504,16.128,FORWARD,-1.349021252301145,-1.064816263594762,-3.0828663684749045,-3.081875047357569,41.98326376189162,45.6789636624944,0.008230367886361957,3.0466863308938444e-11
505,16.16,FORWARD,-1.3572374079619223,-1.0652997319996118,-3.0828168019112363,-3.081875037768206,42.17466766612772,45.8703675669143,0.008230367886103934,2.9824675224258155e-11
506,16.192,FORWARD,-1.3654535408475008,-1.0657835872917814,-3.0827697132381586,-3.0818750289973367,42.366071570362145,46.06177147132636,0.008230367885899531,2.8823903431777647e-11
507,16.224,FORWARD,-1.3736696520796174,-1.0662678101290386,-3.082724978618299,-3.081875021362598,42.557475474597105,46.253175375730514,0.00823036788574096,2.7454191959651657e-11
508,16.256,FORWARD,-1.3818857427255955,-1.0667523821357758,-3.082682480419992,-3.081875015140731,42.74887937883461,46.44457928012649,0.008230367885619816,2.571438214352076e-11
509,16.288,FORWARD,-1.3901018138009074,-1.067237285854576,-3.082642106904423,-3.0818750105573605,42.94028328307637,46.635983184513805,0.0082303678855251,2.3618305948308497e-11
510,16.32,FORWARD,-1.3983178662716331,-1.067722504700228,-3.082603751927968,-3.0818750077786223,43.13168718732382,46.82738708889207,0.008230367885452842,2.1225919345020423e-11
511,16.352,FORWARD,-1.4065339010568,-1.0682080229160666,-3.082567314659177,-3.0818750069050123,43.32309109157816,47.018790993260865,0.00823036788539754,1.8571818611281205e-11
512,16.384,FORWARD,-1.4147499190306203,-1.0686938255325276,-3.082532699309675,-3.0818750079676533,43.51449499584035,47.21019489761988,0.008230367885355836,1.5711338152911345e-11
513,16.416,FORWARD,-1.4229659210246244,-1.069179898327802,-3.082499814878445,-3.0818750109270967,43.70589890011098,47.40159880196901,0.008230367885324823,1.2737865008055312e-11
514,16.448,FORWARD,-1.4311819078296961,-1.0696662277904887,-3.082468574909034,-3.0818750156747385,43.89730280439038,47.593002706308255,0.008230367885300838,9.711355147718658e-12
515,16.48,FORWARD,-1.4393978801980158,-1.070152801084141,-3.0824388972590246,-3.0818750220367375,44.08870670867853,47.78440661063789,0.008230367885282353,6.7309562012113665e-12
516,16.512,FORWARD,-1.4476138388449133,-1.0706396060136105,-3.0824107038814312,-3.0818750297803725,44.280110612975264,47.97581051495837,0.008230367885270134,3.853180877092332e-12
517,16.544,FORWARD,-1.455829784450631,-1.071126630993095,-3.082383920617358,-3.081875038622484,44.47151451728003,48.16721441927044,0.008230367885261883,1.1852416323032477e-12
518,16.576,FORWARD,-1.4640457176620054,-1.0716138650158005,-3.082358476999635,-3.081875048239853,44.66291842159204,48.35861832357497,0.008230367885255774,-1.212912108276659e-12
